,chsi_State_FIPS_Code,chsi_County_FIPS_Code,chsi_Strata_Determining_Factors,chsi_CHSI_County_Name,chsi_CHSI_State_Name,chsi_CHSI_State_Abbr,chsi_Strata_ID_Number,chsi_Number_Counties,chsi_Population_Size,chsi_Min_Population_Size,chsi_Max_Population_Size,chsi_Population_Density,chsi_Min_Population_Density,chsi_Max_Population_Density,chsi_Poverty,chsi_Min_Poverty,chsi_Max_Poverty,chsi_Age_19_Under,chsi_Min_Age_19_Under,chsi_Max_Age_19_Under,chsi_Age_19_64,chsi_Min_Age_19_64,chsi_Max_Age_19_65,chsi_Age_65_84,chsi_Min_Age_65_84,chsi_Max_Age_65_85,chsi_Age_85_and_Over,chsi_Min_Age_85_and_Over,chsi_Max_Age_85_and_Over,chsi_White,chsi_Min_White,chsi_Max_White,chsi_Black,chsi_Min_Black,chsi_Max_Black,chsi_Native_American,chsi_Min_Native_American,chsi_Max_Native_American,chsi_Asian,chsi_Min_Asian,chsi_Max_Asian,chsi_Hispanic,chsi_Min_Hispanic,chsi_Max_Hispanic,chsi_FluB_Rpt,chsi_FluB_Ind,chsi_FluB_Exp,chsi_HepA_Rpt,chsi_HepA_Ind,chsi_HepA_Exp,chsi_HepB_Rpt,chsi_HepB_Ind,chsi_HepB_Exp,chsi_Meas_Rpt,chsi_Meas_Ind,chsi_Meas_Exp,chsi_Pert_Rpt,chsi_Pert_Ind,chsi_Pert_Exp,chsi_CRS_Rpt,chsi_CRS_Ind,chsi_CRS_Exp,chsi_Syphilis_Rpt,chsi_Syphilis_Ind,chsi_Syphilis_Exp,chsi_ID_Time_Span,chsi_Pap_Smear,chsi_CI_Min_Pap_Smear,chsi_CI_Max_Pap_Smear,chsi_Mammogram,chsi_CI_Min_Mammogram,chsi_CI_Max_Mammogram,chsi_Proctoscopy,chsi_CI_Min_Proctoscopy,chsi_CI_Max_Proctoscopy,chsi_Pneumo_Vax,chsi_CI_Min_Pneumo_Vax,chsi_CI_Max_Pneumo_Vax,chsi_Flu_Vac,chsi_CI_Min_Flu_Vac,chsi_CI_Max_Flu_Vac,chsi_No_Exercise,chsi_CI_Min_No_Exercise,chsi_CI_Max_No_Exercise,chsi_Few_Fruit_Veg,chsi_CI_Min_Fruit_Veg,chsi_CI_Max_Fruit_Veg,chsi_Obesity,chsi_CI_Min_Obesity,chsi_CI_Max_Obesity,chsi_High_Blood_Pres,chsi_CI_Min_High_Blood_Pres,chsi_CI_Max_High_Blood_Pres,chsi_Smoker,chsi_CI_Min_Smoker,chsi_CI_Max_Smoker,chsi_Diabetes,chsi_CI_Min_Diabetes,chsi_CI_Max_Diabetes,chsi_Uninsured,chsi_Elderly_Medicare,chsi_Disabled_Medicare,chsi_Prim_Care_Phys_Rate,chsi_Dentist_Rate,chsi_Community_Health_Center_Ind,chsi_HPSA_Ind,chsi_ALE,chsi_Min_ALE,chsi_Max_ALE,chsi_US_ALE,chsi_All_Death,chsi_Min_All_Death,chsi_Max_All_Death,chsi_US_All_Death,chsi_CI_Min_All_Death,chsi_CI_Max_All_Death,chsi_Health_Status,chsi_Min_Health_Status,chsi_Max_Health_Status,chsi_US_Health_Status,chsi_CI_Min_Health_Status,chsi_CI_Max_Health_Status,chsi_Unhealthy_Days,chsi_Min_Unhealthy_Days,chsi_Max_Unhealthy_Days,chsi_US_Unhealthy_Days,chsi_CI_Min_Unhealthy_Days,chsi_CI_Max_Unhealthy_Days,chsi_No_HS_Diploma,chsi_Unemployed,chsi_Sev_Work_Disabled,chsi_Major_Depression,chsi_Recent_Drug_Use,chsi_Ecol_Rpt,chsi_Ecol_Rpt_Ind,chsi_Ecol_Exp,chsi_Salm_Rpt,chsi_Salm_Rpt_Ind,chsi_Salm_Exp,chsi_Shig_Rpt,chsi_Shig_Rpt_Ind,chsi_Shig_Exp,chsi_Toxic_Chem,chsi_Carbon_Monoxide_Ind,chsi_Nitrogen_Dioxide_Ind,chsi_Sulfur_Dioxide_Ind,chsi_Ozone_Ind,chsi_Particulate_Matter_Ind,chsi_Lead_Ind,chsi_EH_Time_Span
2932,51,680,"frontier status, population size, poverty, age",Lynchburg City,Virginia,VA,24,35,66973,57558,94198,1356.0,40.0,257.0,17.5,12.3,16.6,25.6,21.0,26.2,57.5,57.9,61.9,13.9,12.0,16.6,3.0,1.6,3.0,66.9,83.7,97.0,29.8,0.8,13.7,0.2,0.2,2.3,1.7,0.3,1.5,1.5,0.7,15.0,5.0,4.0,3.0,4.0,3.0,10.0,11.0,4.0,7.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,2.0,4.0,3.0,1999-2003,87.0,79.6,94.4,85.4,77.1,93.8,,,,88.4,80.4,96.4,,,,19.7,14.1,25.4,73.4,65.3,81.6,24.0,18.2,29.9,28.3,21.1,35.5,27.6,20.9,34.4,9.2,5.3,13.2,7774.0,12291.0,2675.0,158.3,89.6,1,2,75.0,74.5,77.1,76.5,953.8,865.2,1013.5,898.6,923.5,984.2,14.8,14.7,24.5,17.1,9.9,19.8,5.6,5.7,8.2,6,4.2,6.9,8906.0,1372.0,1231.0,3778,3753,2.0,4.0,3.0,122.0,4.0,46.0,71.0,4.0,23.0,1973690.0,1,1,1,1,1,1,1999-2003
2933,51,683,"frontier status, population size, poverty, age",Manassas City,Virginia,VA,27,25,37569,26534,46580,3783.0,33.0,85.0,7.5,6.1,9.9,31.1,23.0,27.7,61.9,58.0,62.1,6.7,11.4,14.5,0.4,1.9,3.3,80.5,91.7,98.7,13.3,0.2,1.8,0.5,0.1,1.1,3.9,0.2,0.9,25.1,0.8,10.2,0.0,3.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,3.0,4.0,0.0,3.0,0.0,1.0,4.0,0.0,1999-2003,,,,,,,,,,,,,,,,13.2,5.4,21.0,,,,16.6,8.0,25.3,19.7,10.2,29.2,21.3,11.7,30.9,10.3,3.4,17.2,4675.0,5452.0,1030.0,149.1,53.2,2,2,77.4,76.3,79.7,76.5,1083.8,713.0,924.5,898.6,1011.0,1156.6,12.1,9.2,18.5,17.1,4.2,20.0,4.7,4.4,7.0,6,2.9,6.4,4283.0,603.0,618.0,1952,1712,0.0,3.0,5.0,0.0,3.0,27.0,0.0,3.0,16.0,6.0,1,1,1,1,1,1,1999-2003
2934,51,685,"frontier status, population size, poverty, age, population density",Manassas Park City,Virginia,VA,57,42,11622,10973,23371,4667.0,24.0,49.0,6.5,6.4,9.5,32.6,22.6,27.3,62.0,57.1,61.7,5.1,11.3,15.2,0.3,2.2,3.3,79.7,96.7,99.0,11.7,0.2,1.0,0.5,0.1,0.5,6.2,0.2,0.9,28.4,0.7,5.9,0.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,1994-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480.0,11.0,,0.0,17.2,2,2,77.4,77.1,79.4,76.5,1010.3,738.0,907.2,898.6,876.6,1143.9,,8.4,23.0,17.1,,,,3.7,6.6,6,,,1643.0,161.0,164.0,590,514,0.0,3.0,5.0,0.0,3.0,13.0,0.0,3.0,6.0,,1,1,1,1,1,1,1994-2003
2935,51,690,"frontier status, population size, poverty, age",Martinsville City,Virginia,VA,41,47,14925,6602,24509,1362.0,20.0,1362.0,17.9,12.5,17.5,23.0,21.8,25.9,55.1,56.1,64.1,18.1,10.0,16.0,3.8,1.2,3.3,56.4,59.0,98.4,42.4,0.6,40.2,0.1,0.1,0.5,0.7,0.1,1.8,3.6,0.7,6.5,0.0,3.0,2.0,0.0,3.0,3.0,0.0,3.0,5.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,3.0,3.0,1994-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,0.3,5.3,2141.0,5260.0,1261.0,234.5,140.7,2,2,74.6,73.3,76.8,76.5,1133.1,909.2,1133.1,898.6,1088.0,1178.3,16.9,12.9,25.5,17.1,8.1,25.8,5.0,4.5,8.5,6,2.9,7.2,3330.0,599.0,895.0,864,661,0.0,3.0,2.0,0.0,3.0,30.0,0.0,3.0,14.0,,1,1,1,1,1,1,1994-2003
2936,51,700,"frontier status, population size, poverty",Newport News City,Virginia,VA,6,53,179899,111380,231954,2634.0,43.0,697.0,14.0,12.4,16.5,30.4,22.4,29.6,59.1,57.8,62.9,9.1,8.5,16.2,1.4,1.1,2.7,52.0,65.8,95.0,42.2,1.0,30.1,0.4,0.3,1.9,2.7,0.7,3.4,4.4,1.9,21.0,1.0,3.0,0.0,5.0,3.0,16.0,25.0,4.0,22.0,0.0,3.0,0.0,8.0,3.0,22.0,0.0,3.0,0.0,6.0,3.0,11.0,2001-2003,86.3,79.9,92.7,,,,52.6,43.2,62.1,,,,,,,21.5,17.2,25.9,75.4,69.0,81.8,26.0,21.1,30.8,24.7,20.0,29.4,28.5,23.1,33.9,8.5,5.7,11.2,27552.0,17836.0,3666.0,91.2,59.5,1,2,74.7,73.5,77.3,76.5,931.7,829.9,1032.7,898.6,903.4,959.9,14.4,12.7,21.7,17.1,10.8,17.9,6.5,5.2,7.6,6,5.5,7.5,17277.0,4120.0,2710.0,9437,8184,2.0,3.0,5.0,92.0,4.0,86.0,59.0,4.0,54.0,421627.0,1,1,1,1,1,1,2001-2003
2937,51,710,"frontier status, population size, poverty",Norfolk City,Virginia,VA,6,53,231954,111380,231954,4317.0,43.0,697.0,19.8,12.4,16.5,28.5,22.4,29.6,61.4,57.8,62.9,8.5,8.5,16.2,1.6,1.1,2.7,49.2,65.8,95.0,44.9,1.0,30.1,0.4,0.3,1.9,3.1,0.7,3.4,4.1,1.9,21.0,9.0,4.0,0.0,11.0,3.0,21.0,64.0,4.0,28.0,0.0,3.0,0.0,13.0,4.0,28.0,0.0,3.0,0.0,56.0,4.0,14.0,2001-2003,86.7,81.7,91.7,85.2,78.0,92.4,53.5,46.4,60.6,69.1,60.4,77.7,68.6,60.3,77.0,23.0,19.5,26.6,75.1,70.1,80.0,24.9,21.0,28.7,26.5,22.5,30.6,21.0,17.4,24.6,6.6,4.6,8.6,41142.0,22937.0,4748.0,140.5,46.1,1,2,73.3,73.5,77.3,76.5,1032.2,829.9,1032.7,898.6,1006.4,1058.0,12.5,12.7,21.7,17.1,9.8,15.2,6.0,5.2,7.6,6,5.1,6.9,29003.0,5439.0,4070.0,12535,12613,3.0,3.0,7.0,70.0,3.0,113.0,302.0,4.0,71.0,939068.0,1,1,1,1,1,1,2001-2003
2938,51,720,"frontier status, population size, poverty, age",Norton City,Virginia,VA,41,47,3677,6602,24509,488.0,20.0,1362.0,18.1,12.5,17.5,21.9,21.8,25.9,61.9,56.1,64.1,13.8,10.0,16.0,2.4,1.2,3.3,92.1,59.0,98.4,6.0,0.6,40.2,0.0,0.1,0.5,1.6,0.1,1.8,1.1,0.7,6.5,0.0,3.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1994-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.0,945.0,457.0,571.1,54.4,2,2,73.4,73.3,76.8,76.5,1115.3,909.2,1133.1,898.6,1017.7,1213.0,,12.9,25.5,17.1,,,,4.5,8.5,6,,,862.0,86.0,138.0,215,173,0.0,3.0,0.0,0.0,3.0,8.0,0.0,3.0,4.0,,1,1,1,1,1,1,1994-2003
2939,51,730,"frontier status, population size, poverty, age",Petersburg City,Virginia,VA,32,37,32604,29918,51327,1425.0,25.0,310.0,18.5,12.7,17.8,27.0,20.8,25.4,56.8,60.9,67.2,14.0,8.1,13.9,2.3,1.2,2.0,19.7,71.9,98.0,78.6,0.9,24.1,0.1,0.1,5.4,0.9,0.3,2.1,2.0,0.6,6.7,1.0,4.0,0.0,7.0,4.0,3.0,15.0,4.0,3.0,0.0,3.0,0.0,2.0,3.0,2.0,0.0,3.0,0.0,1.0,4.0,2.0,1999-2003,93.9,87.7,100.0,,,,,,,,,,,,,31.8,22.9,40.7,80.2,71.7,88.7,37.4,28.3,46.6,31.6,22.7,40.6,26.0,18.1,33.9,9.7,4.6,14.7,5890.0,6180.0,1736.0,92.0,76.7,1,2,69.6,73.4,77.9,76.5,1258.0,824.0,1076.8,898.6,1208.0,1307.9,18.6,9.1,27.7,17.1,11.6,25.7,7.1,5.5,8.6,6,4.9,9.3,6713.0,1050.0,925.0,1792,1479,2.0,3.0,2.0,37.0,4.0,23.0,29.0,4.0,7.0,164043.0,1,1,1,1,1,1,1999-2003
2940,51,735,"frontier status, population size, poverty, age",Poquoson City,Virginia,VA,37,30,11811,5403,24822,761.0,10.0,2019.0,4.8,4.8,9.8,23.6,18.4,24.5,62.5,61.8,73.3,12.7,6.5,14.2,1.2,0.4,2.2,95.7,75.3,97.7,1.7,0.4,16.1,0.3,0.0,1.0,1.8,0.2,6.4,1.3,0.7,13.1,0.0,3.0,0.0,0.0,3.0,5.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,3.0,7.0,0.0,3.0,0.0,1.0,4.0,0.0,1994-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.0,780.0,44.0,59.3,59.3,2,2,78.5,75.8,81.1,76.5,991.3,583.7,982.2,898.6,928.5,1054.1,,2.2,17.1,17.1,,,,2.7,8.2,6,,,941.0,170.0,107.0,682,563,0.0,3.0,1.0,0.0,3.0,16.0,0.0,3.0,3.0,,1,1,1,1,1,1,1994-2003
2941,51,740,"frontier status, population size, poverty",Portsmouth City,Virginia,VA,6,53,100169,111380,231954,3021.0,43.0,697.0,16.5,12.4,16.5,28.1,22.4,29.6,58.7,57.8,62.9,11.1,8.5,16.2,2.0,1.1,2.7,44.7,65.8,95.0,52.3,1.0,30.1,0.5,0.3,1.9,1.0,0.7,3.4,2.0,1.9,21.0,0.0,3.0,0.0,8.0,4.0,9.0,12.0,4.0,12.0,0.0,3.0,0.0,3.0,3.0,12.0,0.0,3.0,0.0,8.0,4.0,6.0,2001-2003,86.4,80.0,92.7,88.8,83.4,94.1,62.4,53.7,71.2,,,,70.6,60.9,80.3,31.0,25.8,36.2,78.0,71.9,84.1,30.7,25.6,35.7,27.1,22.2,32.1,22.4,17.6,27.2,12.0,8.4,15.5,15188.0,12997.0,2745.0,68.9,43.9,1,2,72.8,73.5,77.3,76.5,1024.7,829.9,1032.7,898.6,989.3,1060.1,19.3,12.7,21.7,17.1,14.4,24.2,6.1,5.2,7.6,6,5.0,7.3,15581.0,2519.0,1742.0,5431,4804,1.0,3.0,3.0,31.0,3.0,48.0,92.0,4.0,30.0,618521.0,1,1,1,1,1,1,2001-2003
2942,51,750,"frontier status, population size, poverty, age",Radford City,Virginia,VA,41,47,14575,6602,24509,1484.0,20.0,1362.0,18.5,12.5,17.5,22.1,21.8,25.9,67.2,56.1,64.1,9.0,10.0,16.0,1.7,1.2,3.3,88.2,59.0,98.4,7.7,0.6,40.2,0.3,0.1,0.5,2.7,0.1,1.8,1.5,0.7,6.5,2.0,4.0,2.0,1.0,3.0,3.0,5.0,4.0,5.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,3.0,3.0,1994-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,0.1,17.4,1386.0,1878.0,340.0,171.5,54.9,2,2,75.2,73.3,76.8,76.5,950.4,909.2,1133.1,898.6,891.4,1009.3,16.3,12.9,25.5,17.1,6.7,26.0,7.4,4.5,8.5,6,4.6,10.2,998.0,292.0,354.0,873,1314,2.0,4.0,2.0,31.0,4.0,30.0,5.0,3.0,14.0,181464.0,1,1,1,1,1,1,1994-2003
2943,51,760,"frontier status, population size, poverty",Richmond City,Virginia,VA,7,33,193777,125339,247571,3226.0,37.0,604.0,20.2,16.3,20.8,25.4,26.3,31.7,60.7,57.0,61.4,11.4,7.7,13.1,2.5,1.0,1.9,40.8,43.7,93.0,56.2,2.4,52.5,0.2,0.2,5.3,1.6,0.6,3.0,3.6,1.4,54.6,13.0,4.0,6.0,30.0,4.0,24.0,83.0,4.0,24.0,0.0,3.0,0.0,5.0,3.0,12.0,0.0,3.0,0.0,17.0,4.0,24.0,2001-2003,84.8,80.2,89.4,83.0,76.4,89.6,52.9,45.4,60.5,65.2,55.8,74.6,67.6,58.8,76.4,26.0,22.0,30.0,69.6,64.3,74.9,24.8,20.9,28.6,26.6,22.1,31.0,26.0,21.4,30.6,8.2,6.2,10.3,32762.0,29914.0,6521.0,133.1,78.4,1,2,71.1,72.7,78.5,76.5,1107.4,782.1,1107.4,898.6,1081.2,1133.6,13.6,15.5,25.1,17.1,10.7,16.6,5.8,5.4,7.4,6,4.9,6.6,31037.0,5195.0,2743.0,10895,9573,3.0,4.0,12.0,143.0,4.0,112.0,276.0,4.0,106.0,1115895.0,1,1,1,1,1,1,2001-2003
2944,51,770,"frontier status, population size, poverty, age",Roanoke City,Virginia,VA,24,35,92631,57558,94198,2160.0,40.0,257.0,16.9,12.3,16.6,24.6,21.0,26.2,58.7,57.9,61.9,13.7,12.0,16.6,3.0,1.6,3.0,69.8,83.7,97.0,27.1,0.8,13.7,0.2,0.2,2.3,1.4,0.3,1.5,2.2,0.7,15.0,10.0,4.0,5.0,9.0,3.0,14.0,19.0,4.0,9.0,1.0,3.0,0.0,4.0,3.0,5.0,0.0,3.0,0.0,13.0,4.0,5.0,1999-2003,78.7,72.9,84.6,73.5,65.6,81.3,39.7,32.6,46.8,76.3,68.2,84.3,69.3,59.3,79.4,30.1,25.7,34.5,77.8,72.8,82.8,21.0,17.5,24.5,28.1,23.5,32.7,29.4,24.7,34.2,8.7,6.1,11.3,13355.0,19656.0,4234.0,163.0,52.9,2,2,73.6,74.5,77.1,76.5,1046.6,865.2,1013.5,898.6,1020.2,1072.9,19.5,14.7,24.5,17.1,15.7,23.3,6.9,5.7,8.2,6,5.9,8.0,15403.0,1918.0,3011.0,5240,4024,5.0,4.0,5.0,98.0,4.0,66.0,153.0,4.0,33.0,4764548.0,1,1,1,1,1,1,1999-2003
2945,51,775,"frontier status, population size, poverty, age",Salem City,Virginia,VA,37,30,24654,5403,24822,1690.0,10.0,2019.0,8.4,4.8,9.8,22.4,18.4,24.5,60.9,61.8,73.3,14.7,6.5,14.2,2.1,0.4,2.2,91.5,75.3,97.7,6.7,0.4,16.1,0.1,0.0,1.0,1.2,0.2,6.4,1.2,0.7,13.1,2.0,4.0,0.0,11.0,4.0,10.0,6.0,4.0,5.0,0.0,3.0,0.0,0.0,3.0,15.0,0.0,3.0,0.0,1.0,3.0,0.0,1994-2003,,,,,,,,,,,,,,,,25.6,15.7,35.4,,,,23.7,14.3,33.1,19.7,10.9,28.6,,,,6.9,2.3,11.6,1275.0,5597.0,915.0,170.4,105.5,2,2,78.0,75.8,81.1,76.5,999.8,583.7,982.2,898.6,964.0,1035.6,15.7,2.2,17.1,17.1,8.4,23.0,5.5,2.7,8.2,6,3.5,7.6,2978.0,404.0,457.0,1444,1269,0.0,3.0,2.0,51.0,4.0,34.0,17.0,4.0,7.0,10.0,1,1,1,1,1,1,1994-2003
2946,51,790,"frontier status, population size, poverty, age",Staunton City,Virginia,VA,40,62,23337,6176,25119,1184.0,9.0,46.0,13.1,8.8,12.7,22.2,22.5,26.9,57.7,55.5,61.5,16.8,12.1,16.8,3.3,2.2,3.7,86.0,87.2,99.2,12.1,0.1,8.5,0.3,0.1,4.7,0.5,0.1,0.8,1.3,0.7,10.1,0.0,3.0,0.0,0.0,3.0,10.0,0.0,3.0,2.0,0.0,3.0,0.0,2.0,3.0,7.0,0.0,3.0,0.0,0.0,3.0,0.0,1994-2003,,,,,,,,,,,,,,,,20.7,11.3,30.1,,,,,,,,,,,,,8.4,1.3,15.5,2225.0,5684.0,1073.0,102.8,94.3,2,2,76.7,76.1,78.9,76.5,906.9,726.1,934.1,898.6,873.8,940.1,7.9,9.0,21.7,17.1,1.8,14.0,6.0,4.0,6.8,6,3.7,8.3,3982.0,391.0,531.0,1364,1090,0.0,3.0,5.0,0.0,3.0,26.0,0.0,3.0,7.0,,1,1,1,1,1,1,1994-2003
2947,51,800,"frontier status, population size, poverty, age",Suffolk City,Virginia,VA,23,37,78994,56580,94249,197.0,25.0,238.0,11.4,11.4,16.6,27.4,25.0,29.3,62.2,58.0,63.1,9.1,8.4,12.6,1.3,0.9,2.0,55.3,65.5,95.7,42.0,1.1,32.8,0.3,0.2,3.9,1.3,0.4,1.7,1.9,1.6,33.4,3.0,4.0,0.0,3.0,3.0,10.0,8.0,3.0,10.0,0.0,3.0,0.0,1.0,3.0,7.0,0.0,3.0,0.0,7.0,4.0,3.0,1999-2003,86.9,81.2,92.5,89.7,82.9,96.4,,,,,,,,,,25.8,20.0,31.6,80.4,74.5,86.4,26.1,20.5,31.7,27.0,21.3,32.8,17.7,13.1,22.3,6.9,3.9,9.8,8171.0,7638.0,2068.0,108.9,25.3,1,2,74.2,73.7,77.3,76.5,1061.8,855.1,1103.9,898.6,1024.7,1098.8,17.9,13.7,24.0,17.1,12.8,23.0,4.7,4.8,7.7,6,3.7,5.7,11782.0,1352.0,1807.0,4324,3744,0.0,3.0,3.0,47.0,4.0,57.0,39.0,4.0,27.0,8410.0,1,1,1,1,1,1,1999-2003
2948,51,810,"frontier status, population size, poverty, age",Virginia Beach City,Virginia,VA,10,36,438415,292916,558341,1766.0,461.0,1681.0,8.0,4.9,10.5,27.9,24.2,28.9,62.5,59.2,65.0,8.5,6.9,12.2,1.1,0.7,2.6,71.5,71.5,93.5,20.0,2.0,20.0,0.4,0.2,0.8,5.4,1.3,8.4,4.7,3.0,20.6,6.0,3.0,13.0,30.0,3.0,26.0,31.0,4.0,26.0,0.0,3.0,0.0,26.0,3.0,39.0,0.0,3.0,0.0,15.0,3.0,13.0,2001-2003,87.0,82.8,91.2,79.8,72.9,86.8,61.8,55.3,68.3,66.3,57.7,74.9,63.4,54.8,72.1,19.8,16.7,23.0,75.3,70.9,79.8,19.5,16.5,22.6,20.6,17.4,23.7,21.5,18.2,24.7,5.1,3.6,6.5,52101.0,37466.0,5594.0,86.7,58.6,2,2,77.8,77.2,79.7,76.5,812.7,730.4,858.9,898.6,794.2,831.3,10.0,9.6,16.9,17.1,7.7,12.3,6.1,4.9,6.6,6,5.3,6.9,26852.0,7681.0,5146.0,23838,20722,7.0,3.0,13.0,161.0,4.0,155.0,294.0,4.0,78.0,42280.0,1,1,1,1,1,1,2001-2003
2949,51,820,"frontier status, population size, poverty, age",Waynesboro City,Virginia,VA,40,62,21269,6176,25119,1385.0,9.0,46.0,13.1,8.8,12.7,25.1,22.5,26.9,57.2,55.5,61.5,15.2,12.1,16.8,2.6,2.2,3.7,87.2,87.2,99.2,10.4,0.1,8.5,0.4,0.1,4.7,0.8,0.1,0.8,4.4,0.7,10.1,2.0,4.0,0.0,5.0,4.0,8.0,5.0,4.0,2.0,0.0,3.0,0.0,22.0,4.0,6.0,0.0,3.0,0.0,0.0,3.0,0.0,1994-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,20.0,2449.0,4740.0,852.0,79.9,70.5,2,2,77.4,76.1,78.9,76.5,934.1,726.1,934.1,898.6,895.7,972.5,,9.0,21.7,17.1,,,,4.0,6.8,6,,,3200.0,357.0,521.0,1196,947,1.0,3.0,4.0,43.0,4.0,21.0,5.0,4.0,6.0,0.0,1,1,1,1,1,1,1994-2003
2950,51,830,"frontier status, population size, poverty, age",Williamsburg City,Virginia,VA,41,47,11751,6602,24509,1376.0,20.0,1362.0,17.5,12.5,17.5,24.7,21.8,25.9,60.6,56.1,64.1,13.1,10.0,16.0,1.6,1.2,3.3,81.6,59.0,98.4,12.5,0.6,40.2,0.3,0.1,0.5,4.7,0.1,1.8,3.0,0.7,6.5,0.0,3.0,1.0,10.0,4.0,2.0,23.0,4.0,4.0,0.0,3.0,0.0,6.0,4.0,1.0,0.0,3.0,0.0,5.0,4.0,2.0,1994-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.0,6060.0,459.0,34.0,8.5,2,2,79.9,73.3,76.8,76.5,1276.0,909.2,1133.1,898.6,1204.2,1347.8,,12.9,25.5,17.1,,,,4.5,8.5,6,,,528.0,358.0,124.0,686,994,4.0,4.0,1.0,214.0,4.0,23.0,101.0,4.0,11.0,,1,1,1,1,1,1,1994-2003
2951,51,840,"frontier status, population size, poverty, age",Winchester City,Virginia,VA,40,62,25119,6176,25119,2692.0,9.0,46.0,12.0,8.8,12.7,24.5,22.5,26.9,59.3,55.5,61.5,13.7,12.1,16.8,2.5,2.2,3.7,85.4,87.2,99.2,10.6,0.1,8.5,0.4,0.1,4.7,2.0,0.1,0.8,10.1,0.7,10.1,0.0,3.0,0.0,0.0,3.0,9.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,3.0,7.0,0.0,3.0,0.0,0.0,3.0,0.0,1994-2003,,,,,,,,,,,,,,,,21.4,12.4,30.4,,,,,,,,,,22.1,13.0,31.1,3.1,0.3,5.8,3100.0,4623.0,603.0,290.6,95.5,1,2,75.2,76.1,78.9,76.5,1023.4,726.1,934.1,898.6,984.1,1062.8,14.8,9.0,21.7,17.1,6.1,23.4,6.0,4.0,6.8,6,3.4,8.6,4136.0,428.0,481.0,1426,1192,0.0,3.0,5.0,0.0,3.0,26.0,0.0,3.0,7.0,218507.0,1,1,1,1,1,1,1994-2003
2952,53,1,"frontier status, population size, poverty, age",Adams,Washington,WA,42,53,16803,8134,24778,9.0,9.0,66.0,15.8,12.5,16.4,33.8,24.4,32.4,55.4,55.8,63.2,9.4,9.2,13.3,1.4,1.0,2.1,96.5,63.9,97.6,0.7,0.3,35.4,1.2,0.1,2.6,0.9,0.1,1.5,50.4,1.2,46.9,1.0,4.0,0.0,13.0,4.0,11.0,1.0,3.0,3.0,0.0,3.0,0.0,5.0,4.0,5.0,0.0,3.0,0.0,0.0,3.0,5.0,1994-2003,,,,,,,,,,,,,,,,23.2,17.1,29.2,,,,34.5,25.3,43.6,22.1,12.9,31.2,17.3,10.9,23.6,15.4,7.1,23.8,4102.0,1333.0,178.0,65.5,41.7,1,2,77.3,73.3,77.8,76.5,833.7,827.1,1110.4,898.6,784.0,883.4,19.4,13.0,29.3,17.1,12.8,26.1,5.2,4.7,8.2,6,3.9,6.5,3475.0,581.0,488.0,896,1094,3.0,4.0,2.0,16.0,3.0,26.0,6.0,3.0,13.0,4906.0,1,1,1,1,1,1,1994-2003
2953,53,3,"frontier status, population size, poverty, age",Asotin,Washington,WA,43,57,21178,7102,22197,33.0,8.0,41.0,14.5,11.5,16.5,23.9,23.3,26.8,58.5,55.7,61.1,14.1,12.2,17.2,3.4,1.8,3.3,96.6,74.8,98.2,0.3,0.2,23.2,1.1,0.1,6.7,0.8,0.1,0.8,2.3,0.7,20.0,1.0,3.0,0.0,27.0,4.0,12.0,0.0,3.0,4.0,0.0,3.0,0.0,6.0,4.0,4.0,0.0,3.0,0.0,0.0,3.0,6.0,1994-2003,,,,,,,,,,,,,79.7,71.4,88.0,25.6,19.0,32.1,78.2,69.7,86.7,24.4,18.6,30.1,34.2,24.7,43.7,24.6,18.2,31.0,13.0,8.1,17.9,2790.0,3404.0,696.0,66.1,37.8,2,2,77.7,74.8,77.6,76.5,811.2,823.7,1017.6,898.6,776.2,846.2,15.4,14.8,31.2,17.1,10.6,20.3,6.3,4.8,8.4,6,4.9,7.8,2035.0,639.0,588.0,1288,1373,3.0,3.0,4.0,26.0,3.0,29.0,6.0,3.0,12.0,12.0,1,1,1,1,1,1,1994-2003
